Date,Gold_EUR,Silver_EUR,Platinum_EUR,Palladium_EUR
2009-07-23,670.12,9.69,831.45,179.68
2009-07-24,669.0,9.74,833.22,180.2
2009-07-27,670.27,9.85,856.82,182.05
2009-07-28,662.22,9.68,843.93,180.79
2009-07-29,661.66,9.45,836.37,178.41
2009-07-30,664.55,9.58,837.77,182.62
2009-07-31,669.12,9.76,845.96,183.08
2009-08-03,663.42,9.89,856.85,187.18
2009-08-04,669.76,10.14,875.03,190.78
2009-08-05,669.71,10.21,888.86,189.28
2009-08-06,668.98,10.2,877.18,188.42
2009-08-07,673.56,10.34,890.17,193.27
2009-08-10,669.74,10.18,882.6,192.83
2009-08-11,668.44,10.13,875.37,192.17
2009-08-12,667.67,10.25,869.9,189.87
2009-08-13,668.89,10.48,883.75,191.88
2009-08-14,666.63,10.33,884.18,191.63
2009-08-17,664.38,9.96,864.04,187.43
2009-08-18,663.49,9.85,867.35,190.31
2009-08-19,662.6,9.76,867.25,189.45
2009-08-20,660.08,9.75,868.07,190.18
2009-08-21,665.09,9.88,872.99,194.0
2009-08-24,659.7,9.93,864.52,196.54
2009-08-25,659.72,9.98,866.95,199.26
2009-08-26,663.94,10.03,865.53,197.41
2009-08-27,663.67,9.97,865.85,198.25
2009-08-28,667.44,10.31,866.23,199.82
2009-08-31,663.78,10.39,862.56,201.17
2009-09-01,671.82,10.56,862.01,200.55
2009-09-02,683.35,10.73,859.24,198.88
2009-09-03,697.77,11.35,874.26,203.48
2009-09-04,692.97,11.28,875.49,201.93
2009-09-07,694.51,11.4,879.34,202.39
2009-09-08,687.79,11.35,882.54,201.17
2009-09-09,683.45,11.29,881.52,199.41
2009-09-10,682.71,11.4,878.65,197.23
2009-09-11,688.73,11.45,901.48,198.27
2009-09-14,682.9,11.32,898.07,198.66
2009-09-15,687.52,11.6,903.52,199.65
2009-09-16,690.99,11.8,910.94,199.04
2009-09-17,688.81,11.72,906.19,203.11
2009-09-18,686.06,11.59,901.24,202.54
2009-09-21,683.19,11.47,896.89,199.54
2009-09-22,685.67,11.53,898.58,201.49
2009-09-23,684.66,11.46,895.74,197.55
2009-09-24,678.04,11.09,885.37,198.46
2009-09-25,675.37,10.95,866.96,196.97
2009-09-28,678.84,11.06,873.14,196.39
2009-09-29,681.69,11.09,870.37,195.47
2009-09-30,688.27,11.35,883.38,200.18
2009-10-01,687.87,11.31,878.81,197.51
2009-10-02,686.62,11.06,874.72,200.01
2009-10-05,694.03,11.32,881.61,202.66
2009-10-06,705.21,11.68,895.87,207.65
2009-10-07,710.07,11.88,898.75,210.55
2009-10-08,714.3,12.01,907.49,215.72
2009-10-09,712.21,12.0,903.52,215.68
2009-10-12,714.9,12.03,903.62,222.27
2009-10-13,717.34,12.03,913.87,218.52
2009-10-14,713.59,11.97,909.58,217.84
2009-10-15,703.33,11.66,900.19,216.5
2009-10-16,706.65,11.72,898.23,219.92
2009-10-19,707.73,11.78,905.99,220.81
2009-10-20,707.79,11.76,900.5,222.61
2009-10-21,704.63,11.78,904.32,222.75
2009-10-22,705.6,11.71,904.06,221.19
2009-10-23,703.04,11.78,902.86,221.05
2009-10-26,699.02,11.51,895.81,220.76
2009-10-27,701.38,11.22,888.03,218.8
2009-10-28,698.36,10.98,885.01,213.95
2009-10-29,705.18,11.2,898.74,217.61
2009-10-30,707.15,11.05,895.32,216.02
2009-11-02,715.03,11.09,896.85,215.7
2009-11-03,736.53,11.68,919.47,219.5
2009-11-04,732.37,11.69,915.46,218.26
2009-11-05,732.46,11.66,910.86,220.65
2009-11-06,737.11,11.67,901.0,220.37
2009-11-09,734.74,11.67,902.42,219.44
2009-11-10,736.85,11.53,896.09,220.51
2009-11-11,745.51,11.71,909.58,226.56
2009-11-12,745.41,11.65,910.31,233.47
2009-11-13,747.6,11.63,929.56,235.91
2009-11-16,760.95,12.28,963.28,247.66
2009-11-17,767.47,12.38,978.86,247.74
2009-11-18,764.28,12.35,961.46,245.55
2009-11-19,766.01,12.42,962.79,245.39
2009-11-20,772.59,12.43,968.85,243.56
2009-11-23,777.04,12.4,972.81,243.87
2009-11-24,778.28,12.28,962.91,243.23
2009-11-25,786.09,12.45,973.83,243.13
2009-11-26,794.23,12.42,967.55,242.55
2009-11-27,786.39,12.21,959.1,240.61
2009-11-30,785.77,12.29,969.46,243.03
2009-12-01,792.63,12.63,980.94,249.54
2009-12-02,806.25,12.81,995.01,255.9
2009-12-03,806.0,12.62,985.22,253.1
2009-12-04,781.44,12.41,969.81,247.67
2009-12-07,779.42,12.24,967.29,249.73
2009-12-08,774.35,11.99,968.36,250.43
2009-12-09,764.1,11.72,958.45,242.51
2009-12-10,764.51,11.7,963.03,243.99
2009-12-11,763.55,11.72,974.27,247.67
2009-12-14,766.74,11.84,983.0,246.43
2009-12-15,773.55,12.01,993.53,247.87
2009-12-16,781.4,12.17,996.01,253.82
2009-12-17,767.38,11.99,991.98,253.05
2009-12-18,775.01,12.06,994.2,253.09
2009-12-21,766.23,11.9,990.76,253.29
2009-12-22,762.36,11.9,979.32,245.36
2009-12-23,761.01,11.95,988.99,246.03
2009-12-24,769.33,12.11,1016.2,266.05
2009-12-28,768.52,12.16,1028.5,266.85
2009-12-29,765.04,11.89,1017.4,266.71
2009-12-30,761.72,11.7,1006.6,270.65
2009-12-31,765.41,11.75,1019.1,279.89
2010-01-04,774.32,12.09,1049.0,287.22
2010-01-05,777.26,12.31,1063.7,290.12
2010-01-06,789.29,12.63,1075.8,292.2
2010-01-07,789.97,12.74,1084.1,292.86
2010-01-08,789.69,12.83,1090.7,291.22
2010-01-11,792.67,12.79,1095.8,294.6
2010-01-12,778.59,12.6,1080.4,290.44
2010-01-13,783.33,12.84,1085.1,291.26
2010-01-14,787.08,12.87,1105.4,302.53
2010-01-15,785.71,12.78,1108.1,310.93
2010-01-18,787.79,12.96,1125.5,315.43
2010-01-19,796.01,13.13,1148.4,320.5
2010-01-20,788.11,12.69,1147.2,329.69
2010-01-21,776.1,12.34,1128.5,321.27
2010-01-22,772.82,12.06,1097.7,303.22
2010-01-25,775.67,12.11,1089.4,308.94
2010-01-26,779.63,11.92,1086.0,298.62
2010-01-27,775.72,11.84,1058.7,290.68
2010-01-28,776.93,11.62,1075.4,298.01
2010-01-29,779.2,11.69,1082.7,297.51
2010-02-01,793.93,11.97,1109.4,304.66
2010-02-02,797.62,11.97,1126.9,313.6
2010-02-03,799.09,11.79,1130.5,311.4
2010-02-04,775.77,11.13,1106.5,302.8
2010-02-05,778.9,11.08,1067.2,287.05
2010-02-08,778.22,10.99,1076.9,295.36
2010-02-09,781.47,11.21,1088.8,299.77
2010-02-10,779.86,11.06,1098.0,297.07
2010-02-11,798.01,11.4,1109.3,303.47
2010-02-12,801.58,11.39,1104.9,303.61
2010-02-15,808.88,11.43,1110.4,305.9
2010-02-16,811.97,11.71,1113.7,310.93
2010-02-17,815.13,11.71,1126.1,318.29
2010-02-18,819.81,11.71,1115.6,317.27
2010-02-19,821.73,11.98,1128.6,320.25
2010-02-22,818.23,11.93,1120.8,321.61
2010-02-23,816.03,11.72,1114.4,315.76
2010-02-24,809.06,11.76,1111.28,309.94
2010-02-25,816.33,11.9,1124.7,312.13
2010-02-26,819.35,12.07,1129.5,314.84
2010-03-01,823.11,12.12,1135.5,319.46
2010-03-02,832.73,12.43,1155.3,322.44
2010-03-03,831.67,12.53,1150.8,327.24
2010-03-04,832.9,12.61,1163.3,334.07
2010-03-05,832.28,12.72,1156.4,348.25
2010-03-08,824.32,12.64,1168.0,344.83
2010-03-09,824.08,12.69,1169.5,339.07
2010-03-10,811.04,12.46,1160.1,336.12
2010-03-11,810.79,12.54,1176.0,336.16
2010-03-12,799.63,12.39,1165.5,334.74
2010-03-15,810.27,12.53,1184.9,337.19
2010-03-16,818.55,12.67,1186.4,341.22
2010-03-17,814.99,12.72,1185.6,345.73
2010-03-18,827.76,12.79,1195.7,349.38
2010-03-19,817.53,12.55,1186.1,344.64
2010-03-22,812.24,12.51,1178.4,336.11
2010-03-23,817.97,12.61,1190.9,341.83
2010-03-24,815.47,12.44,1184.2,332.86
2010-03-25,820.94,12.52,1206.8,338.43
2010-03-26,825.23,12.61,1188.8,338.65
2010-03-29,822.17,12.9,1204.2,349.87
2010-03-30,822.31,12.87,1205.3,348.84
2010-03-31,823.6,12.95,1214.9,351.64
2010-04-01,828.79,13.2,1228.0,358.56
2010-04-05,837.81,13.39,1263.4,371.18
2010-04-06,845.86,13.37,1267.1,375.57
2010-04-07,859.78,13.6,1274.7,378.78
2010-04-08,860.94,13.52,1281.2,374.88
2010-04-09,860.03,13.63,1271.1,378.67
2010-04-12,849.93,13.4,1266.7,379.43
2010-04-13,845.36,13.39,1259.7,386.26
2010-04-14,845.86,13.5,1264.0,399.88
2010-04-15,852.48,13.55,1264.8,399.72
2010-04-16,841.75,13.13,1249.7,391.51
2010-04-19,841.15,13.11,1255.7,394.43
2010-04-20,847.88,13.27,1275.6,407.77
2010-04-21,855.57,13.49,1292.4,419.34
2010-04-22,857.79,13.52,1308.7,420.27
2010-04-23,864.32,13.68,1300.1,417.57
2010-04-26,860.72,13.66,1300.3,421.26
2010-04-27,887.46,13.81,1303.8,416.86
2010-04-28,881.34,13.7,1291.6,408.01
2010-04-29,881.89,13.96,1307.4,414.56
2010-04-30,886.22,14.03,1308.5,412.72
2010-05-03,895.57,14.25,1303.9,412.6
2010-05-04,902.57,13.77,1285.1,398.43
2010-05-05,916.92,13.64,1284.2,390.97
2010-05-06,954.13,13.96,1305.0,395.06
2010-05-07,946.89,14.4,1301.4,399.51
2010-05-10,939.91,14.48,1324.7,410.51
2010-05-11,971.36,15.24,1344.9,416.7
2010-05-12,979.8,15.45,1375.9,429.93
2010-05-13,983.17,15.5,1381.6,429.11
2010-05-14,996.32,15.63,1388.3,422.62
2010-05-17,986.77,15.26,1345.8,405.73
2010-05-18,1001.8,15.56,1367.7,407.27
2010-05-19,958.12,14.65,1287.3,369.81
2010-05-20,948.22,14.16,1210.4,335.1
2010-05-21,935.59,14.04,1195.4,344.4
2010-05-24,964.18,14.48,1235.9,360.97
2010-05-25,970.77,14.52,1226.7,353.78
2010-05-26,994.49,14.85,1247.9,363.84
2010-05-27,978.11,14.95,1260.5,372.74
2010-05-28,988.82,15.0,1257.8,373.68
2010-05-31,988.62,15.1,1269.1,378.65
2010-06-01,1000.98,15.05,1263.1,373.26
2010-06-02,998.22,14.98,1268.6,369.87
2010-06-03,992.84,14.79,1268.7,369.02
2010-06-04,1018.8,14.59,1260.3,354.61
2010-06-07,1040.0,15.21,1269.1,359.36
2010-06-08,1031.1,15.27,1274.3,367.39
2010-06-09,1027.6,15.11,1272.4,373.41
2010-06-10,1005.0,15.05,1266.4,369.93
2010-06-11,1012.0,15.05,1270.3,367.61
2010-06-14,999.59,14.92,1274.5,372.08
2010-06-15,1001.1,15.05,1276.2,379.94
2010-06-16,1000.0,15.0,1272.7,383.02
2010-06-17,1005.2,15.12,1271.5,386.67
2010-06-18,1013.7,15.47,1281.8,394.01
2010-06-21,1000.4,15.22,1289.6,399.69
2010-06-22,1009.5,15.33,1290.0,393.24
2010-06-23,1004.39,15.05,1276.2,385.97
2010-06-24,1008.6,15.15,1265.8,384.46
2010-06-25,1014.3,15.41,1267.8,385.05
2010-06-28,1007.52,15.26,1274.4,379.26
2010-06-29,1017.9,15.21,1265.5,369.02
2010-06-30,1014.4,15.22,1251.7,361.43
2010-07-01,957.77,14.35,1197.1,342.92
2010-07-02,963.43,14.25,1193.1,339.5
2010-07-05,963.88,14.29,1201.9,342.3
2010-07-06,945.37,14.18,1198.0,343.16
2010-07-07,951.16,14.29,1205.9,352.6
2010-07-08,943.39,14.24,1195.1,349.51
2010-07-09,957.75,14.33,1209.7,360.22
2010-07-12,949.96,14.22,1200.1,357.71
2010-07-13,951.17,14.33,1196.5,364.17
2010-07-14,947.65,14.34,1192.9,364.04
2010-07-15,933.49,14.18,1180.2,359.8
2010-07-16,921.96,13.82,1164.4,346.13
2010-07-19,914.42,13.61,1164.0,342.65
2010-07-20,924.52,13.72,1175.8,347.89
2010-07-21,929.41,13.84,1185.7,349.66
2010-07-22,926.14,14.03,1181.6,354.01
2010-07-23,920.36,14.02,1191.6,358.83
2010-07-26,909.31,13.99,1189.2,362.7
2010-07-27,893.98,13.6,1175.6,357.97
2010-07-28,894.86,13.48,1181.9,359.01
2010-07-29,892.51,13.47,1189.8,369.38
2010-07-30,904.51,13.78,1201.6,378.87
2010-08-02,895.88,13.91,1210.7,386.92
2010-08-03,895.86,13.88,1191.6,376.45
2010-08-04,908.2,13.9,1198.5,375.15
2010-08-05,905.62,13.91,1189.5,375.68
2010-08-06,907.11,13.91,1181.8,366.48
2010-08-09,907.42,13.86,1165.2,359.94
2010-08-10,912.8,13.88,1168.2,358.89
2010-08-11,932.53,13.94,1179.7,359.44
2010-08-12,945.27,14.08,1189.3,363.42
2010-08-13,952.43,14.24,1191.9,372.41
2010-08-16,954.33,14.33,1192.2,377.18
2010-08-17,950.29,14.37,1194.5,383.12
2010-08-18,955.77,14.29,1187.7,380.22
2010-08-19,960.48,14.27,1185.9,376.28
2010-08-20,965.41,14.18,1185.3,373.05
2010-08-23,967.52,14.23,1188.8,380.08
2010-08-24,972.74,14.53,1195.7,379.63
2010-08-25,978.9,14.94,1204.0,387.66
2010-08-26,971.09,14.88,1201.4,391.64
2010-08-27,969.48,14.95,1199.0,393.17
2010-08-30,975.68,15.03,1202.3,390.32
2010-08-31,982.78,15.26,1197.8,393.94
2010-09-01,970.8,15.12,1192.8,402.81
2010-09-02,975.01,15.31,1202.8,407.44
2010-09-03,966.22,15.36,1201.7,409.15
2010-09-06,969.81,15.49,1208.2,407.66
2010-09-07,988.64,15.6,1223.2,408.06
2010-09-08,985.78,15.65,1220.3,409.5
2010-09-09,979.29,15.52,1217.0,408.62
2010-09-10,982.8,15.69,1214.2,406.17
2010-09-13,966.44,15.57,1203.9,410.8
2010-09-14,976.27,15.73,1220.9,422.12
2010-09-15,975.09,15.81,1232.0,425.59
2010-09-16,975.11,15.87,1228.6,417.87
2010-09-17,975.91,15.88,1234.1,414.85
2010-09-20,978.37,15.86,1241.1,411.23
2010-09-21,970.84,15.79,1221.3,400.81
2010-09-22,963.71,15.76,1215.1,407.81
2010-09-23,971.06,15.86,1228.8,415.47
2010-09-24,960.9,15.89,1214.7,414.66
2010-09-27,962.53,15.94,1208.9,407.9
2010-09-28,963.87,16.0,1201.8,412.4
2010-09-29,961.01,16.07,1206.8,414.93
2010-09-30,959.79,15.94,1210.3,412.44
2010-10-01,956.3,16.01,1214.0,414.42
2010-10-04,961.14,15.98,1215.1,408.85
2010-10-05,968.93,16.51,1221.5,415.96
2010-10-06,968.13,16.62,1226.7,418.32
2010-10-07,957.6,16.15,1216.1,419.4
2010-10-08,963.59,16.65,1219.9,419.15
2010-10-11,975.69,16.78,1211.6,423.08
2010-10-12,969.35,16.73,1205.7,415.98
2010-10-13,982.62,17.19,1220.5,423.97
2010-10-14,980.86,17.49,1214.2,425.85
2010-10-15,979.16,17.39,1208.9,419.74
2010-10-18,981.93,17.46,1210.9,420.1
2010-10-19,972.07,17.0,1208.2,414.44
2010-10-20,963.39,17.12,1204.5,420.96
2010-10-21,952.0,16.63,1199.7,419.25
2010-10-22,951.93,16.67,1198.9,422.48
2010-10-25,959.55,16.91,1213.7,435.73
2010-10-26,967.1,17.19,1226.3,449.92
2010-10-27,962.48,17.1,1216.1,445.85
2010-10-28,964.84,17.22,1212.0,450.64
2010-10-29,974.54,17.74,1220.5,462.75
2010-11-01,973.35,17.71,1228.0,467.08
2010-11-02,967.08,17.74,1222.4,458.09
2010-11-03,954.68,17.57,1204.1,455.33
2010-11-04,978.93,18.51,1251.6,477.69
2010-11-05,992.99,19.03,1258.2,486.69
2010-11-08,1012.2,19.89,1271.8,508.14
2010-11-09,1011.3,19.54,1277.7,513.53
2010-11-10,1018.9,19.69,1255.8,506.86
2010-11-11,1030.9,20.25,1283.5,518.21
2010-11-12,999.44,19.03,1226.4,490.87
2010-11-15,1001.4,18.79,1229.2,493.03
2010-11-16,992.85,18.82,1215.4,474.82
2010-11-17,987.48,18.95,1208.7,482.95
2010-11-18,992.73,19.77,1219.4,509.11
2010-11-19,989.81,19.96,1216.4,512.55
2010-11-22,1002.5,20.44,1218.4,506.52
2010-11-23,1029.3,20.57,1232.6,511.1
2010-11-24,1029.2,20.65,1241.8,520.81
2010-11-25,1029.2,20.6,1243.3,521.47
2010-11-26,1029.6,20.14,1242.4,512.08
2010-11-29,1041.4,20.68,1253.3,526.44
2010-11-30,1068.4,21.63,1277.6,533.9
2010-12-01,1055.7,21.62,1279.9,557.18
2010-12-02,1049.0,21.61,1295.0,573.1
2010-12-03,1053.8,21.9,1287.7,569.51
2010-12-06,1069.9,22.61,1292.8,564.95
2010-12-07,1056.6,21.58,1272.4,554.21
2010-12-08,1041.5,21.37,1268.4,549.62
2010-12-09,1047.8,21.69,1264.8,555.78
2010-12-10,1047.38,21.66,1265.9,553.6
2010-12-13,1041.1,22.03,1265.5,562.31
2010-12-14,1043.8,22.03,1274.4,567.34
2010-12-15,1043.6,21.76,1282.0,564.5
2010-12-16,1034.1,21.78,1279.3,555.92
2010-12-17,1042.5,22.08,1286.4,561.74
2010-12-20,1055.9,22.33,1302.9,564.17
2010-12-21,1058.2,22.39,1315.0,573.8
2010-12-22,1057.3,22.29,1313.2,573.28
2010-12-23,1051.1,22.28,1308.0,574.03
2010-12-27,1050.95,22.18,1316.8,585.19
2010-12-28,1072.3,23.08,1335.9,599.93
2010-12-29,1067.2,23.06,1328.7,598.29
2010-12-30,1056.6,22.87,1313.4,590.35
2010-12-31,1061.2,23.05,1320.4,597.17
2011-01-03,1059.33,22.97,1320.4,595.26
2011-01-04,1037.73,22.35,1319.2,580.28
2011-01-05,1047.6,22.22,1311.9,588.26
2011-01-06,1054.4,22.33,1330.0,584.57
2011-01-07,1057.2,22.07,1339.8,579.42
2011-01-10,1061.1,22.44,1342.7,579.28
2011-01-11,1064.2,22.72,1361.0,602.56
2011-01-12,1056.5,22.55,1370.4,614.68
2011-01-13,1027.0,21.44,1347.8,603.24
2011-01-14,1016.7,21.23,1352.5,593.56
2011-01-17,1023.32,21.26,1355.2,595.18
2011-01-18,1022.04,21.56,1362.7,605.78
2011-01-19,1017.6,21.38,1360.3,601.43
2011-01-20,998.92,20.39,1340.6,600.24
2011-01-21,985.39,20.18,1339.1,600.26
2011-01-24,978.54,19.76,1329.0,594.42
2011-01-25,973.39,19.62,1303.8,570.94
2011-01-26,981.86,20.14,1320.2,593.67
2011-01-27,957.23,19.6,1299.6,584.29
2011-01-28,982.07,20.54,1316.9,597.27
2011-01-31,973.29,20.49,1308.7,592.96
2011-02-01,970.97,20.66,1319.9,593.1
2011-02-02,966.89,20.51,1325.7,587.83
2011-02-03,994.17,21.22,1347.4,601.57
2011-02-04,993.12,21.44,1355.4,597.72
2011-02-07,995.54,21.65,1352.8,600.25
2011-02-08,1000.9,22.26,1362.2,612.9
2011-02-09,993.17,21.99,1351.1,602.44
2011-02-10,1002.4,22.19,1342.0,601.9
2011-02-11,1001.3,22.08,1329.8,597.69
2011-02-14,1009.8,22.68,1355.7,616.66
2011-02-15,1018.2,22.81,1357.1,619.49
2011-02-16,1014.5,22.62,1347.4,618.25
2011-02-17,1018.1,23.34,1355.3,618.94
2011-02-18,1015.4,23.84,1338.6,617.72
2011-02-21,1028.4,24.77,1352.9,625.82
2011-02-22,1024.5,24.2,1308.6,588.86
2011-02-23,1026.8,24.39,1295.8,564.99
2011-02-24,1015.9,23.27,1289.5,559.0
2011-02-25,1025.8,24.27,1311.8,573.34
2011-02-28,1022.4,24.6,1308.7,575.96
2011-03-01,1040.2,25.19,1335.8,591.05
2011-03-02,1034.7,25.01,1332.8,588.13
2011-03-03,1013.9,24.51,1306.6,581.28
2011-03-04,1023.2,25.47,1313.7,578.79
2011-03-07,1024.4,25.7,1301.2,562.63
2011-03-08,1027.7,25.92,1297.6,567.94
2011-03-09,1029.1,25.98,1294.4,558.87
2011-03-10,1023.2,25.57,1275.3,554.15
2011-03-11,1020.0,25.83,1278.2,543.65
2011-03-14,1019.9,25.68,1251.9,531.47
2011-03-15,998.0,24.51,1213.4,503.38
2011-03-16,1000.5,24.33,1213.1,498.98
2011-03-17,1002.2,24.5,1207.9,503.9
2011-03-18,1001.5,24.88,1212.8,513.38
2011-03-21,1003.5,25.39,1222.8,523.71
2011-03-22,1005.7,25.62,1222.2,516.18
2011-03-23,1019.9,26.49,1242.8,530.05
2011-03-24,1010.1,26.28,1234.5,528.38
2011-03-25,1015.0,26.5,1240.5,530.57
2011-03-28,1008.9,26.37,1234.4,527.04
2011-03-29,1005.4,26.3,1228.7,532.75
2011-03-30,1008.1,26.51,1249.4,531.03
2011-03-31,1010.9,26.59,1245.3,538.15
2011-04-01,1003.8,26.56,1238.2,542.3
2011-04-04,1008.7,27.12,1253.1,550.59
2011-04-05,1023.8,27.62,1259.2,551.65
2011-04-06,1018.0,27.55,1249.2,547.51
2011-04-07,1019.6,27.7,1243.7,541.68
2011-04-08,1018.5,28.26,1250.0,549.53
2011-04-11,1013.8,27.86,1232.3,538.19
2011-04-12,1004.0,27.69,1223.5,523.59
2011-04-13,1009.1,28.14,1225.8,528.1
2011-04-14,1018.4,29.09,1237.4,533.09
2011-04-15,1030.5,29.78,1236.4,529.02
2011-04-18,1051.0,30.46,1248.9,515.26
2011-04-19,1042.6,30.63,1231.6,510.33
2011-04-20,1034.7,31.16,1238.7,521.08
2011-04-21,1033.7,32.02,1246.2,526.93
2011-04-25,1033.7,32.2,1248.8,521.08
2011-04-26,1029.3,31.14,1231.3,511.75
2011-04-27,1033.2,32.34,1232.9,517.54
2011-04-28,1035.95,32.69,1240.6,521.49
2011-04-29,1055.8,32.35,1263.2,535.41
2011-05-02,1042.2,29.66,1253.2,519.23
2011-05-03,1036.5,28.09,1249.3,520.16
2011-05-04,1023.1,26.6,1226.4,502.5
2011-05-05,1013.1,23.88,1212.6,485.97
2011-05-06,1044.6,24.88,1245.8,496.2
2011-05-09,1053.3,26.27,1248.3,507.76
2011-05-10,1052.2,26.73,1245.3,506.42
2011-05-11,1056.9,24.74,1247.8,503.38
2011-05-12,1057.6,24.32,1241.8,497.84
2011-05-13,1059.1,25.04,1248.4,501.81
2011-05-16,1052.7,23.75,1238.2,501.13
2011-05-17,1044.5,23.86,1240.2,504.92
2011-05-18,1051.1,24.61,1240.2,514.4
2011-05-19,1043.6,24.44,1231.4,508.25
2011-05-20,1067.83,24.77,1233.69,508.42
2011-05-23,1079.9,24.97,1239.02,513.67
2011-05-24,1082.41,26.01,1257.27,522.0
2011-05-25,1083.2,26.92,1261.44,526.35
2011-05-26,1074.5,26.34,1250.4,532.3
2011-05-27,1073.0,26.55,1255.5,530.75
2011-05-30,1077.83,26.7,1260.6,530.17
2011-05-31,1066.6,26.73,1271.6,538.67
2011-06-01,1076.6,25.73,1269.4,538.07
2011-06-02,1058.4,24.97,1249.7,530.58
2011-06-03,1053.7,24.76,1240.8,533.62
2011-06-06,1059.4,25.24,1241.3,540.11
2011-06-07,1051.6,25.28,1247.2,549.09
2011-06-08,1054.8,25.25,1250.6,551.42
2011-06-09,1064.6,25.89,1267.0,561.2
2011-06-10,1067.2,25.22,1270.8,564.87
2011-06-13,1051.5,24.11,1244.0,550.29
2011-06-14,1055.5,24.5,1240.4,548.06
2011-06-15,1080.3,25.28,1251.5,545.05
2011-06-16,1076.1,25.03,1236.1,531.24
2011-06-17,1075.9,25.07,1226.3,520.22
2011-06-20,1076.4,25.2,1210.0,520.69
2011-06-21,1073.6,25.23,1212.3,531.56
2011-06-22,1078.4,25.28,1211.7,530.34
2011-06-23,1066.6,24.75,1192.8,522.16
2011-06-24,1059.2,24.19,1186.2,515.55
2011-06-27,1048.0,23.51,1172.8,508.61
2011-06-28,1045.4,23.61,1175.2,513.29
2011-06-29,1047.1,24.14,1193.6,518.84
2011-06-30,1034.6,23.93,1187.6,522.13
2011-07-01,1024.2,23.33,1182.1,519.82
2011-07-04,1030.1,23.5,1180.8,523.14
2011-07-05,1051.2,24.59,1205.4,535.6
2011-07-06,1068.3,25.07,1203.9,533.18
2011-07-07,1067.0,25.37,1211.9,544.8
2011-07-08,1082.5,25.73,1215.6,543.69
2011-07-11,1107.5,25.47,1227.8,545.3
2011-07-12,1121.6,25.84,1237.4,546.19
2011-07-13,1115.5,26.93,1237.0,549.07
2011-07-14,1122.29,26.97,1248.5,548.03
2011-07-15,1125.7,27.75,1242.1,551.53
2011-07-18,1137.7,28.74,1256.1,562.27
2011-07-19,1122.4,27.56,1249.0,556.14
2011-07-20,1126.9,28.23,1247.8,557.49
2011-07-21,1102.3,27.27,1234.7,558.62
2011-07-22,1115.3,27.92,1246.8,559.98
2011-07-25,1123.4,28.08,1242.8,560.17
2011-07-26,1116.0,28.18,1244.4,574.68
2011-07-27,1123.4,28.02,1249.1,576.12
2011-07-28,1128.3,27.72,1247.3,576.45
2011-07-29,1128.4,27.7,1234.8,574.49
2011-08-01,1137.02,27.54,1257.9,579.46
2011-08-02,1169.6,28.78,1262.5,579.67
2011-08-03,1159.8,29.13,1240.8,553.29
2011-08-04,1169.6,27.57,1221.2,530.1
2011-08-05,1163.4,26.86,1200.4,519.96
2011-08-08,1211.8,27.53,1210.1,505.43
2011-08-09,1213.7,26.23,1217.4,512.0
2011-08-10,1266.5,27.73,1246.7,512.28
2011-08-11,1241.2,27.13,1253.6,520.32
2011-08-12,1225.7,27.43,1259.5,522.11
2011-08-15,1222.48,27.61,1250.43,516.11
2011-08-16,1239.9,27.7,1258.2,524.4
2011-08-17,1240.1,27.89,1275.6,535.32
2011-08-18,1273.3,28.36,1284.7,525.1
2011-08-19,1286.3,29.8,1300.5,517.34
2011-08-22,1321.8,30.45,1323.8,528.37
2011-08-23,1268.1,29.02,1290.1,526.12
2011-08-24,1215.2,27.54,1253.9,522.68
2011-08-25,1232.5,28.6,1264.0,520.86
2011-08-26,1260.9,28.52,1260.7,523.59
2011-08-29,1233.3,28.18,1255.0,518.58
2011-08-30,1270.6,28.6,1282.0,533.82
2011-08-31,1269.4,28.88,1280.8,543.77
2011-09-01,1279.9,29.1,1295.6,547.83
2011-09-02,1325.5,30.46,1322.7,546.75
2011-09-05,1349.35,30.46,1337.4,540.71
2011-09-06,1338.2,29.97,1323.1,536.22
2011-09-07,1289.0,29.48,1289.2,531.95
2011-09-08,1346.4,30.49,1339.0,544.28
2011-09-09,1356.5,30.54,1337.9,539.05
2011-09-12,1327.4,29.47,1318.7,514.71
2011-09-13,1340.6,30.04,1326.0,529.12
2011-09-14,1324.6,29.63,1318.5,521.71
2011-09-15,1289.0,28.74,1282.8,515.91
2011-09-16,1312.9,29.48,1311.2,528.32
2011-09-19,1299.8,28.96,1294.2,520.98
2011-09-20,1316.0,28.99,1294.4,520.02
2011-09-21,1312.7,29.2,1297.8,508.9
2011-09-22,1289.9,26.62,1248.8,479.81
2011-09-23,1218.1,22.86,1192.1,466.39
2011-09-26,1202.4,22.68,1149.8,464.54
2011-09-27,1213.6,23.47,1147.0,475.63
2011-09-28,1187.9,22.08,1126.2,456.82
2011-09-29,1188.3,22.55,1117.5,454.85
2011-09-30,1212.9,22.35,1135.3,453.09
2011-10-03,1260.9,23.11,1142.9,441.23
2011-10-04,1217.2,22.63,1103.6,419.66
2011-10-05,1230.7,22.84,1116.1,426.97
2011-10-06,1228.4,23.77,1124.5,448.05
2011-10-07,1224.5,23.29,1115.6,439.05
2011-10-10,1228.6,23.51,1115.0,448.97
2011-10-11,1218.9,23.54,1112.5,442.75
2011-10-12,1214.7,23.63,1120.3,440.36
2011-10-13,1207.0,23.1,1110.3,429.58
